Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
1032,Junior Mwanga,FRA,MF,Le Havre,fr  Ligue 1,21-304,2003.0,3.0,3.0,232.0,2.6,,,,,,,,,,,0.0,,,,,77.0,10.3,77.0,1.0,0.0,22.0,0.0,1.0,4.0,5.0,-1.0,-0.39,0.77,3.1,3.7,-0.7,-0.25,0.45,1.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,18.0,4.0,0.0,100.0,7.0,4.0,2.0,4.0,1.0,3.0,4.0,75.0,1.0,4.0,0.0,4.0,3.0,10.0,6.0,1.0,76.0,94.0,80.9,1457.0,475.0,27.0,36.0,75.0,39.0,40.0,97.5,8.0,15.0,53.3,0.0,0.1,0.2,-0.1,1.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15,5.0,1.94,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,92.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,0.78,0.0,0.0,,8.4,0.0,0.16,-0.3,-0.3,126.0,7.0,40.0,77.0,11.0,3.0,126.0,5.0,1.0,20.0,4.0,80.0,63.0,331.0,165.0,1.0,0.0,1.0,6.0,70.0,1011200,Defensive Midfield,2003-05-11,21,"['France', 'DR Congo']",184.0,both,2025-01-31,RC Strasbourg Alsace,2025-06-30,6000000.0,
1047,Kaden Rodney,ENG,"DF,MF",Crystal Palace,eng  Premier League,20-155,2004.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860078,Defensive Midfield,2004-10-07,20,['England'],,right,2024-07-01,Crystal Palace U21,,200000.0,
1050,Kaishu Sano,JPN,MF,Mainz 05,de  Bundesliga,24-071,2000.0,25.0,25.0,2233.0,24.8,,,,,,,,,,,0.0,,,,,89.0,99.2,89.0,23.0,0.0,,0.0,1.76,42.0,26.0,16.0,0.64,0.64,35.0,33.3,1.7,0.07,-2.58,3.0,0.0,0.0,13.0,22.0,1.0,6.0,40.0,28.0,0.0,0.0,0.0,128.0,65.0,48.0,57.5,46.0,28.0,14.0,24.0,8.0,15.0,33.0,45.5,18.0,51.0,10.0,41.0,40.0,86.0,46.0,0.0,837.0,1047.0,79.9,13618.0,4111.0,426.0,498.0,85.5,346.0,405.0,85.4,53.0,90.0,58.9,0.0,0.6,1.5,-0.6,13.0,96.0,15.0,0.0,123.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,48.0,1.93,41.0,0.0,1.0,2.0,2.0,2.0,5.0,0.2,4.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1047.0,1038.0,4.0,2.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,837.0,5.0,18.0,15.0,2.0,13.3,0.6,0.08,0.0,0.0,20.9,0.0,0.04,-0.6,-0.6,1335.0,51.0,311.0,792.0,244.0,23.0,1335.0,38.0,25.0,65.8,12.0,31.6,626.0,3276.0,1510.0,26.0,5.0,33.0,25.0,747.0,643574,Defensive Midfield,2000-12-30,24,['Japan'],176.0,right,2024-07-03,Kashima Antlers,2028-06-30,7000000.0,
1051,Kalvin Phillips,ENG,MF,Ipswich Town,eng  Premier League,29-099,1995.0,16.0,13.0,1120.0,12.4,,,,,,,,,,,0.0,,,,,70.0,44.4,81.0,6.0,3.0,20.0,5.0,0.56,10.0,26.0,-16.0,-1.29,-0.26,9.0,25.3,-16.2,-1.31,-0.47,5.0,1.0,1.0,27.0,19.0,0.0,18.0,19.0,17.0,0.0,0.0,0.0,64.0,7.0,19.0,26.9,32.0,17.0,7.0,18.0,7.0,15.0,36.0,41.7,21.0,31.0,6.0,25.0,19.0,51.0,33.0,2.0,394.0,495.0,79.6,7635.0,2247.0,153.0,181.0,84.5,182.0,211.0,86.3,53.0,86.0,61.6,0.0,0.2,0.4,-0.2,4.0,44.0,5.0,1.0,44.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,16.0,1.29,12.0,3.0,0.0,1.0,0.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,460.0,34.0,21.0,1.0,6.0,18.0,2.0,11.0,8.0,2.0,1.0,394.0,1.0,8.0,9.0,2.0,22.2,0.72,0.16,0.0,0.0,23.6,3.0,0.04,-0.4,-0.4,664.0,55.0,204.0,353.0,111.0,4.0,664.0,12.0,5.0,41.7,6.0,50.0,281.0,1367.0,512.0,5.0,0.0,22.0,9.0,353.0,351749,Defensive Midfield,1995-12-02,29,"['England', 'Jamaica']",179.0,right,2024-08-16,Manchester City,2025-06-30,20000000.0,
1110,Kristjan Asllani,ALB,MF,Inter,it  Serie A,23-002,2002.0,15.0,6.0,603.0,6.7,,,,,,,,,,,0.0,,,,,40.0,23.9,75.0,2.0,9.0,17.0,11.0,2.2,13.0,7.0,6.0,0.9,-0.51,12.1,5.6,6.5,0.97,0.03,3.0,0.0,0.0,8.0,12.0,0.0,28.0,5.0,1.0,0.0,0.0,0.0,35.0,3.0,3.0,50.0,9.0,1.0,4.0,4.0,1.0,3.0,14.0,21.4,11.0,6.0,1.0,5.0,5.0,14.0,9.0,1.0,558.0,626.0,89.1,10649.0,3145.0,207.0,218.0,95.0,271.0,288.0,94.1,73.0,103.0,70.9,2.0,1.6,1.6,0.4,13.0,51.0,12.0,4.0,43.0,0.0,2.0,0.0,0.0,0.8,0.8,2.4,7.0,17.0,0.0,0.3,0.3,0.0,0.3,0.12,0.24,0.36,0.12,0.36,25.0,3.73,18.0,5.0,0.0,1.0,1.0,0.0,2.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,585.0,39.0,16.0,5.0,2.0,28.0,1.0,21.0,3.0,13.0,0.0,558.0,2.0,3.0,11.0,3.0,27.3,1.64,0.45,0.0,0.0,21.2,2.0,0.07,-0.8,-0.8,687.0,17.0,155.0,424.0,110.0,7.0,687.0,3.0,0.0,0.0,3.0,100.0,445.0,2107.0,880.0,10.0,1.0,4.0,1.0,545.0,543771,Defensive Midfield,2002-03-09,22,"['Albania', 'Italy']",175.0,right,2023-07-01,FC Empoli,2028-06-30,18000000.0,
1117,Lamare Bogarde,NED,"DF,MF",Aston Villa,eng  Premier League,21-065,2004.0,8.0,5.0,476.0,5.3,,,,,,,,,,,0.0,,,,,60.0,18.2,77.0,2.0,3.0,30.0,13.0,1.5,10.0,11.0,-1.0,-0.19,-0.06,7.5,9.3,-1.8,-0.34,-0.46,2.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,13.0,6.0,6.0,50.0,14.0,6.0,6.0,6.0,2.0,10.0,16.0,62.5,6.0,5.0,3.0,2.0,1.0,15.0,13.0,0.0,240.0,272.0,88.2,3682.0,1154.0,129.0,139.0,92.8,107.0,116.0,92.2,3.0,9.0,33.3,0.0,0.1,0.1,-0.1,2.0,24.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,10.0,1.89,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,239.0,31.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,240.0,2.0,1.0,1.0,1.0,100.0,0.19,0.19,0.0,0.0,20.2,0.0,0.04,0.0,0.0,325.0,16.0,95.0,191.0,40.0,4.0,325.0,4.0,2.0,50.0,1.0,25.0,173.0,1031.0,599.0,6.0,1.0,6.0,8.0,212.0,645686,Defensive Midfield,2004-01-05,21,"['Netherlands', 'Suriname']",185.0,right,2024-07-01,Aston Villa U21,,450000.0,
1120,Lamine Fomba,FRA,MF,Saint-Étienne,fr  Ligue 1,27-044,1998.0,7.0,3.0,217.0,2.4,,,,,,,,,,,0.0,,,,,31.0,9.6,62.0,0.0,4.0,8.0,17.0,0.43,1.0,4.0,-3.0,-1.24,0.04,1.9,4.2,-2.3,-0.96,0.26,2.0,0.0,0.0,13.0,2.0,1.0,1.0,4.0,6.0,0.0,1.0,0.0,13.0,3.0,6.0,33.3,8.0,6.0,2.0,5.0,1.0,2.0,7.0,28.6,5.0,7.0,1.0,6.0,4.0,12.0,5.0,1.0,121.0,145.0,83.4,2006.0,615.0,62.0,69.0,89.9,46.0,54.0,85.2,10.0,15.0,66.7,0.0,0.3,0.1,-0.3,1.0,14.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13,4.0,1.66,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,144.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,4.0,1.0,0.0,0.0,0.41,0.0,0.0,,27.0,0.0,0.02,0.0,0.0,183.0,6.0,29.0,117.0,39.0,3.0,183.0,3.0,2.0,66.7,1.0,33.3,114.0,705.0,291.0,5.0,0.0,8.0,2.0,134.0,391376,Defensive Midfield,1998-01-26,27,"['France', 'Mali']",188.0,right,2023-01-28,Nîmes Olympique,2026-06-30,1000000.0,
1131,Leandro Paredes,ARG,MF,Roma,it  Serie A,30-255,1994.0,17.0,11.0,1042.0,11.6,,,,,,,,,,,1.0,,,,,61.0,41.3,84.0,8.0,6.0,20.0,8.0,1.94,26.0,11.0,15.0,1.3,1.42,18.5,12.7,5.8,0.5,0.25,3.0,0.0,0.0,12.0,11.0,0.0,43.0,16.0,12.0,0.0,1.0,0.0,59.0,6.0,2.0,75.0,23.0,12.0,9.0,10.0,4.0,15.0,28.0,53.6,13.0,11.0,3.0,8.0,16.0,39.0,23.0,1.0,834.0,953.0,87.5,15580.0,4828.0,323.0,341.0,94.7,405.0,431.0,94.0,98.0,157.0,62.4,1.0,1.4,1.2,-0.4,18.0,76.0,13.0,3.0,76.0,1.0,2.0,0.0,1.0,1.3,0.5,1.9,14.0,8.0,0.09,0.09,0.17,0.0,0.09,0.11,0.12,0.23,0.04,0.16,41.0,3.54,30.0,7.0,1.0,2.0,0.0,1.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,953.0,861.0,87.0,57.0,3.0,6.0,43.0,2.0,28.0,9.0,16.0,0.0,834.0,5.0,9.0,16.0,6.0,37.5,1.38,0.52,0.0,0.0,29.4,3.0,0.03,-0.3,-0.5,1047.0,58.0,273.0,620.0,160.0,3.0,1046.0,3.0,3.0,100.0,0.0,0.0,602.0,3022.0,1508.0,14.0,0.0,4.0,1.0,753.0,166237,Defensive Midfield,1994-06-29,30,['Argentina'],180.0,right,2023-08-16,: Ablöse €2.50m,2025-06-30,5000000.0,
1134,Lennard Maloney,USA,MF,Heidenheim,de  Bundesliga,25-154,1999.0,11.0,10.0,760.0,8.4,,,,,,,,,,,0.0,,,,,69.0,33.8,76.0,4.0,1.0,2.0,0.0,0.91,12.0,21.0,-9.0,-1.07,-0.22,11.0,14.7,-3.7,-0.44,0.02,1.0,0.0,0.0,11.0,4.0,1.0,1.0,14.0,11.0,0.0,0.0,0.0,40.0,16.0,12.0,57.1,20.0,11.0,12.0,7.0,1.0,14.0,23.0,60.9,9.0,9.0,2.0,7.0,14.0,34.0,38.0,0.0,194.0,271.0,71.6,3751.0,1219.0,72.0,90.0,80.0,95.0,114.0,83.3,24.0,52.0,46.2,0.0,0.0,0.1,0.0,1.0,12.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,7.0,0.83,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,267.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,1.0,6.0,3.0,0.0,0.0,0.36,0.0,0.0,,10.6,0.0,0.11,-0.3,-0.3,378.0,38.0,183.0,174.0,23.0,5.0,378.0,4.0,1.0,25.0,3.0,75.0,147.0,492.0,206.0,1.0,0.0,11.0,1.0,161.0,392710,Defensive Midfield,1999-10-08,25,"['United States', 'Germany']",188.0,right,2025-01-21,1.FC Heidenheim 1846,2028-06-30,5000000.0,
1141,Leonardo Colombo,ITA,MF,Monza,it  Serie A,19-280,2005.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891869,Defensive Midfield,2005-06-04,19,['Italy'],175.0,right,2024-11-20,Monza Primavera,2027-06-30,250000.0,
1148,Lesley Ugochukwu,FRA,MF,Southampton,eng  Premier League,20-350,2004.0,17.0,9.0,943.0,10.5,,,,,,,,,,,0.0,,,,,55.0,37.4,75.0,1.0,8.0,33.0,5.0,0.47,8.0,26.0,-18.0,-1.72,-0.01,8.1,27.1,-19.0,-1.81,-0.52,4.0,0.0,0.0,19.0,12.0,0.0,5.0,5.0,18.0,0.0,1.0,0.0,40.0,12.0,12.0,50.0,38.0,18.0,11.0,24.0,3.0,13.0,27.0,48.1,14.0,17.0,6.0,11.0,5.0,43.0,13.0,1.0,368.0,430.0,85.6,5561.0,1267.0,183.0,203.0,90.1,160.0,172.0,93.0,10.0,21.0,47.6,1.0,0.7,0.4,0.3,9.0,37.0,5.0,1.0,39.0,0.0,1.0,0.0,0.0,0.4,0.4,1.1,18.0,15.0,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.1,0.03,0.1,16.0,1.52,12.0,0.0,1.0,1.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,422.0,8.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,10.0,5.0,0.0,0.0,0.48,0.0,0.0,,20.9,0.0,0.07,-0.4,-0.4,540.0,29.0,122.0,319.0,104.0,13.0,540.0,19.0,13.0,68.4,5.0,26.3,287.0,1612.0,755.0,9.0,5.0,5.0,8.0,369.0,711999,Defensive Midfield,2004-03-26,20,"['France', 'Nigeria']",190.0,right,2024-08-16,Chelsea FC,2025-05-31,25000000.0,
1172,Louis Mouton,FRA,MF,Saint-Étienne,fr  Ligue 1,22-281,2002.0,19.0,12.0,947.0,10.5,,,,,,,,,,,0.0,,,,,50.0,42.1,66.0,0.0,7.0,22.0,4.0,0.89,12.0,21.0,-9.0,-0.86,0.73,14.0,23.7,-9.7,-0.92,0.47,2.0,0.0,0.0,20.0,6.0,2.0,13.0,10.0,19.0,0.0,0.0,0.0,55.0,5.0,9.0,35.7,39.0,19.0,12.0,18.0,9.0,16.0,28.0,57.1,12.0,15.0,2.0,13.0,10.0,49.0,16.0,0.0,384.0,480.0,80.0,6388.0,1712.0,195.0,220.0,88.6,142.0,176.0,80.7,34.0,50.0,68.0,1.0,1.2,1.1,-0.2,12.0,36.0,6.0,1.0,43.0,0.0,1.0,0.0,0.0,1.2,1.2,2.4,15.0,38.0,0.0,0.1,0.1,0.0,0.1,0.11,0.11,0.22,0.11,0.22,23.0,2.19,17.0,3.0,2.0,0.0,0.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,460.0,17.0,6.0,5.0,4.0,13.0,4.0,7.0,0.0,7.0,0.0,384.0,3.0,13.0,15.0,3.0,20.0,1.43,0.29,0.0,0.0,21.5,0.0,0.08,-1.2,-1.2,607.0,17.0,140.0,311.0,164.0,21.0,607.0,21.0,11.0,52.4,10.0,47.6,316.0,1417.0,692.0,7.0,2.0,8.0,12.0,393.0,904662,Defensive Midfield,2002-06-03,22,['France'],180.0,right,2022-07-01,AS Saint-Étienne B,2025-06-30,800000.0,
1197,Lucas Torró,ESP,MF,Osasuna,es  La Liga,30-235,1994.0,24.0,24.0,2025.0,22.5,,,,,,,,,,,0.0,,,,,84.0,83.3,84.0,17.0,0.0,,2.0,1.29,27.0,32.0,-5.0,-0.22,-0.22,22.9,30.9,-8.0,-0.36,-0.3,9.0,0.0,0.0,58.0,28.0,1.0,1.0,32.0,28.0,0.0,2.0,0.0,130.0,116.0,40.0,74.4,47.0,28.0,15.0,29.0,3.0,24.0,47.0,51.1,23.0,29.0,6.0,23.0,32.0,79.0,43.0,3.0,749.0,987.0,75.9,12575.0,3666.0,347.0,442.0,78.5,318.0,383.0,83.0,57.0,112.0,50.9,0.0,0.7,1.2,-0.7,6.0,85.0,3.0,0.0,79.0,3.0,3.0,3.0,0.0,1.3,1.3,2.0,6.0,24.0,0.13,0.0,0.13,0.13,0.13,0.06,0.03,0.09,0.06,0.09,27.0,1.2,22.0,0.0,0.0,4.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,987.0,971.0,13.0,13.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,749.0,3.0,7.0,18.0,5.0,27.8,0.8,0.22,0.17,0.6,16.7,0.0,0.07,1.7,1.7,1216.0,70.0,320.0,741.0,169.0,36.0,1216.0,7.0,5.0,71.4,2.0,28.6,514.0,1958.0,633.0,9.0,0.0,28.0,18.0,708.0,213670,Defensive Midfield,1994-07-19,30,['Spain'],190.0,right,2020-08-04,Eintracht Frankfurt,2027-06-30,3500000.0,
1198,Lucas Tousart,FRA,MF,Union Berlin,de  Bundesliga,27-316,1997.0,10.0,6.0,492.0,5.5,,,,,,,,,,,0.0,,,,,49.0,21.9,64.0,0.0,4.0,28.0,7.0,1.1,4.0,9.0,-5.0,-0.91,-0.35,5.4,8.6,-3.1,-0.57,-0.43,2.0,0.0,0.0,10.0,4.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,23.0,19.0,12.0,61.3,15.0,8.0,6.0,8.0,1.0,5.0,12.0,41.7,7.0,8.0,2.0,6.0,5.0,20.0,17.0,0.0,89.0,134.0,66.4,1324.0,458.0,55.0,71.0,77.5,27.0,40.0,67.5,4.0,12.0,33.3,1.0,0.4,0.5,0.6,2.0,5.0,3.0,0.0,17.0,0.0,1.0,0.0,0.0,0.3,0.3,0.7,4.0,10.0,0.0,0.18,0.18,0.0,0.18,0.05,0.08,0.13,0.05,0.13,7.0,1.28,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.37,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,134.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,3.0,6.0,4.0,66.7,1.1,0.73,0.0,0.0,19.4,0.0,0.05,-0.3,-0.3,213.0,20.0,57.0,113.0,46.0,17.0,213.0,9.0,5.0,55.6,4.0,44.4,79.0,368.0,148.0,0.0,1.0,7.0,5.0,87.0,353948,Defensive Midfield,1997-04-29,27,['France'],184.0,right,2023-07-19,Hertha BSC,,4000000.0,
1212,Luka Janes,GER,MF,Heidenheim,de  Bundesliga,21-051,2004.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825971,Defensive Midfield,2004-01-19,21,"['Germany', 'Croatia']",183.0,right,2023-07-01,1.FC Heidenheim 1846 U19,2028-06-30,200000.0,
1237,Mahmut Kücüksahin,,DF,Augsburg,de  Bundesliga,20-338,2004.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730486,Defensive Midfield,2004-04-07,20,"['Türkiye', 'Germany']",182.0,right,2024-07-17,FC Augsburg II,2027-06-30,175000.0,
1246,Mandela Keita,BEL,MF,Parma,it  Serie A,22-305,2002.0,20.0,14.0,1009.0,11.2,,,,,,,,,,,0.0,,,,,50.0,40.0,62.0,3.0,6.0,23.0,4.0,0.95,11.0,16.0,-5.0,-0.45,0.09,11.7,15.4,-3.7,-0.33,0.28,6.0,1.0,1.0,19.0,23.0,1.0,0.0,7.0,16.0,0.0,1.0,0.0,53.0,11.0,8.0,57.9,29.0,16.0,6.0,19.0,4.0,11.0,19.0,57.9,8.0,10.0,4.0,6.0,7.0,36.0,15.0,1.0,373.0,413.0,90.3,5932.0,1506.0,194.0,203.0,95.6,145.0,162.0,89.5,25.0,33.0,75.8,1.0,0.9,0.6,0.1,12.0,36.0,3.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,8.0,5.0,0.0,0.09,0.09,0.0,0.09,0.0,0.08,0.08,0.0,0.08,24.0,2.14,21.0,0.0,2.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,405.0,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,2.0,1.0,0.0,0.0,0.09,0.0,0.0,,28.6,0.0,0.02,0.0,0.0,503.0,24.0,118.0,309.0,86.0,0.0,503.0,16.0,8.0,50.0,4.0,25.0,315.0,1537.0,675.0,14.0,0.0,17.0,11.0,333.0,707844,Defensive Midfield,2002-05-10,22,"['Belgium', 'Guinea']",180.0,right,2024-08-30,Royal Antwerp FC,2029-06-30,11000000.0,
1254,Manuel Locatelli,ITA,MF,Juventus,it  Serie A,27-062,1998.0,26.0,24.0,1956.0,21.7,,,,,,,,,,,0.0,,,,,75.0,77.6,81.0,14.0,2.0,10.0,1.0,1.85,35.0,21.0,14.0,0.64,-0.31,30.3,21.9,8.4,0.39,-0.36,5.0,0.0,0.0,33.0,15.0,1.0,13.0,18.0,30.0,0.0,1.0,0.0,95.0,26.0,15.0,63.4,44.0,30.0,19.0,23.0,2.0,18.0,34.0,52.9,16.0,42.0,13.0,29.0,18.0,62.0,49.0,0.0,1512.0,1711.0,88.4,28732.0,9616.0,594.0,643.0,92.4,716.0,788.0,90.9,183.0,240.0,76.3,2.0,1.0,1.7,1.0,18.0,231.0,21.0,1.0,213.0,0.0,2.0,0.0,0.0,0.7,0.7,1.7,24.0,23.0,0.0,0.09,0.09,0.0,0.09,0.03,0.05,0.08,0.03,0.08,69.0,3.17,58.0,4.0,1.0,3.0,1.0,2.0,8.0,0.37,6.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1711.0,1635.0,72.0,65.0,1.0,23.0,13.0,4.0,3.0,0.0,2.0,0.0,1512.0,4.0,12.0,15.0,4.0,26.7,0.69,0.18,0.0,0.0,21.3,0.0,0.05,-0.7,-0.7,1925.0,106.0,474.0,1211.0,254.0,11.0,1925.0,17.0,7.0,41.2,9.0,52.9,1103.0,5263.0,2706.0,28.0,1.0,16.0,4.0,1452.0,265088,Defensive Midfield,1998-01-08,27,['Italy'],185.0,right,2023-07-01,US Sassuolo,2028-06-30,28000000.0,
