Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Conor Townsend,eng ENG,DF,Ipswich Town,32-007,1993,3,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches
Adama Traoré,es ESP,"FW,MF",Fulham,29-045,1996,26,15,"1,379",15.3,2,5,7,2,0,0,2,0,3.7,3.7,4.1,7.8,78,53,133,0.13,0.33,0.46,0.13,0.46,0.24,0.27,0.51,0.24,0.51,Matches
Mark Travers,ie IRL,GK,Bournemouth,25-297,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ryan Trevitt,eng ENG,MF,Brentford,21-364,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kieran Trippier,eng ENG,DF,Newcastle Utd,34-173,1990,17,7,698,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.6,14,48,29,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
Leandro Trossard,be BEL,FW,Arsenal,30-097,1994,28,20,"1,807",20.1,4,5,9,4,0,0,4,1,4.9,4.9,5.0,9.9,61,78,165,0.20,0.25,0.45,0.20,0.45,0.24,0.25,0.49,0.24,0.49,Matches
Kostas Tsimikas,gr GRE,DF,Liverpool,28-303,1996,14,5,517,5.7,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,13,53,25,0.00,0.17,0.17,0.00,0.17,0.02,0.18,0.20,0.02,0.20,Matches
Axel Tuanzebe,cd COD,DF,Ipswich Town,27-117,1997,14,13,"1,095",12.2,0,1,1,0,0,0,5,1,0.2,0.2,0.3,0.5,7,39,7,0.00,0.08,0.08,0.00,0.08,0.02,0.02,0.04,0.02,0.04,Matches
Destiny Udogie,it ITA,DF,Tottenham,22-103,2002,21,20,"1,564",17.4,0,1,1,0,0,0,2,0,0.3,0.3,1.3,1.6,44,107,82,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.09,0.02,0.09,Matches
Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,23-334,2001,20,15,"1,259",14.0,1,0,1,1,0,0,8,0,0.4,0.4,0.6,1.0,9,43,14,0.07,0.00,0.07,0.07,0.07,0.03,0.04,0.07,0.03,0.07,Matches
Lesley Ugochukwu,fr FRA,MF,Southampton,20-350,2004,17,9,943,10.5,0,1,1,0,0,0,4,0,0.4,0.4,0.7,1.1,18,39,15,0.00,0.10,0.10,0.00,0.10,0.03,0.07,0.10,0.03,0.10,Matches
Enes Ünal,tr TUR,"FW,MF",Bournemouth,27-305,1997,17,2,345,3.8,2,1,3,2,0,0,2,0,2.7,2.7,0.4,3.1,4,12,22,0.52,0.26,0.78,0.52,0.78,0.72,0.10,0.82,0.72,0.82,Matches
Virgil van Dijk,nl NED,DF,Liverpool,33-246,1991,29,29,"2,610",29.0,1,1,2,1,0,0,3,0,1.6,1.6,0.5,2.0,15,131,5,0.03,0.03,0.07,0.03,0.07,0.05,0.02,0.07,0.05,0.07,Matches
Jamie Vardy,eng ENG,FW,Leicester City,38-059,1987,26,26,"2,136",23.7,7,3,10,6,1,1,4,0,8.8,8.0,2.5,10.5,25,17,89,0.29,0.13,0.42,0.25,0.38,0.37,0.10,0.47,0.34,0.44,Matches
Renato Veiga,pt POR,"DF,MF",Chelsea,21-225,2003,7,1,181,2.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,7,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Joël Veltman,nl NED,DF,Brighton,33-055,1992,19,19,"1,643",18.3,0,0,0,0,0,0,4,0,0.5,0.5,0.5,0.9,29,79,32,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
Micky van de Ven,nl NED,DF,Tottenham,23-326,2001,10,9,818,9.1,0,2,2,0,0,0,4,0,0.4,0.4,1.2,1.5,8,44,1,0.00,0.22,0.22,0.00,0.22,0.04,0.13,0.17,0.04,0.17,Matches
Bart Verbruggen,nl NED,GK,Brighton,22-205,2002,26,26,"2,340",26.0,0,1,1,0,0,0,4,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,Matches
Jannik Vestergaard,dk DEN,DF,Leicester City,32-220,1992,18,16,"1,391",15.5,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,3,32,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Guglielmo Vicario,it ITA,GK,Tottenham,28-155,1996,16,16,"1,440",16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Carlos Vinícius,br BRA,MF,Fulham,29-351,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.83,0.83,Matches
Kyle Walker,eng ENG,DF,Manchester City,34-287,1990,15,9,970,10.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,12,64,11,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
Kyle Walker-Peters,eng ENG,DF,Southampton,27-332,1997,26,26,"2,288",25.4,0,2,2,0,0,0,5,0,0.5,0.5,2.6,3.0,93,103,112,0.00,0.08,0.08,0.00,0.08,0.02,0.10,0.12,0.02,0.12,Matches
Christian Walton,eng ENG,GK,Ipswich Town,29-122,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Aaron Wan-Bissaka,eng ENG,DF,West Ham,27-105,1997,27,26,"2,344",26.0,2,2,4,2,0,0,1,0,1.0,1.0,2.3,3.4,82,106,113,0.08,0.08,0.15,0.08,0.15,0.04,0.09,0.13,0.04,0.13,Matches
Danny Ward,wls WAL,GK,Leicester City,31-262,1993,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
James Ward-Prowse,eng ENG,MF,West Ham,30-130,1994,5,3,326,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,20,1,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
James Ward-Prowse,eng ENG,MF,Nott'ham Forest,30-130,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,Matches
Ollie Watkins,eng ENG,FW,Aston Villa,29-071,1995,29,25,"2,055",22.8,13,6,19,11,2,2,0,0,13.9,12.3,2.7,14.9,44,22,128,0.57,0.26,0.83,0.48,0.74,0.61,0.12,0.72,0.54,0.65,Matches
Adam Webster,eng ENG,DF,Brighton,30-066,1995,10,7,527,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,38,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Danny Welbeck,eng ENG,FW,Brighton,34-105,1990,21,17,"1,471",16.3,7,4,11,7,0,0,2,0,6.7,6.7,1.0,7.7,17,34,59,0.43,0.24,0.67,0.43,0.67,0.41,0.06,0.47,0.41,0.47,Matches
Welington,br BRA,"DF,MF",Southampton,24-020,2001,4,3,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Timo Werner,de GER,"FW,MF",Tottenham,29-005,1996,18,4,516,5.7,0,3,3,0,0,0,0,0,1.0,1.0,2.5,3.5,42,30,89,0.00,0.52,0.52,0.00,0.52,0.17,0.44,0.61,0.17,0.61,Matches
Adam Wharton,eng ENG,MF,Crystal Palace,20-282,2004,13,10,843,9.4,0,0,0,0,0,0,1,0,0.3,0.3,2.0,2.2,9,88,10,0.00,0.00,0.00,0.00,0.00,0.03,0.21,0.24,0.03,0.24,Matches
Ben White,eng ENG,DF,Arsenal,27-154,1997,11,7,706,7.8,0,1,1,0,0,0,2,0,0.2,0.2,0.4,0.6,5,32,18,0.00,0.13,0.13,0.00,0.13,0.02,0.06,0.08,0.02,0.08,Matches
Mats Wieffer,nl NED,MF,Brighton,25-115,1999,16,4,490,5.4,1,1,2,1,0,0,3,0,0.5,0.5,0.6,1.1,5,37,9,0.18,0.18,0.37,0.18,0.37,0.08,0.11,0.19,0.08,0.19,Matches
Neco Williams,wls WAL,DF,Nott'ham Forest,23-332,2001,25,18,"1,694",18.8,1,1,2,1,0,0,4,0,1.7,1.7,1.0,2.7,41,55,61,0.05,0.05,0.11,0.05,0.11,0.09,0.05,0.15,0.09,0.15,Matches
Willian,br BRA,MF,Fulham,36-214,1988,4,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,3,6,5,0.00,0.00,0.00,0.00,0.00,0.08,0.46,0.54,0.08,0.54,Matches
Joe Willock,eng ENG,"MF,FW",Newcastle Utd,25-203,1999,25,9,818,9.1,0,2,2,0,0,0,2,0,0.9,0.9,1.6,2.5,28,34,67,0.00,0.22,0.22,0.00,0.22,0.09,0.18,0.27,0.09,0.27,Matches
Callum Wilson,eng ENG,"FW,MF",Newcastle Utd,33-012,1992,8,1,163,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,2,4,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
Harry Wilson,wls WAL,"FW,MF",Fulham,27-354,1997,19,8,839,9.3,5,1,6,5,0,0,2,0,3.2,3.2,1.0,4.2,16,42,71,0.54,0.11,0.64,0.54,0.64,0.35,0.11,0.45,0.35,0.45,Matches
Harry Winks,eng ENG,MF,Leicester City,29-037,1996,21,17,"1,511",16.8,0,2,2,0,0,0,4,0,0.2,0.2,1.2,1.4,19,98,11,0.00,0.12,0.12,0.00,0.12,0.01,0.07,0.08,0.01,0.08,Matches
Ben Winterburn,eng ENG,MF,Bournemouth,20-188,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yoane Wissa,cd COD,FW,Brentford,28-189,1996,25,24,"2,020",22.4,13,2,15,13,0,0,2,0,13.4,13.4,1.5,14.9,40,45,113,0.58,0.09,0.67,0.58,0.67,0.60,0.07,0.66,0.60,0.66,Matches
Chris Wood,nz NZL,FW,Nott'ham Forest,33-094,1991,28,27,"2,265",25.2,18,3,21,15,3,3,1,0,10.9,8.5,1.9,10.4,13,30,71,0.72,0.12,0.83,0.60,0.72,0.43,0.08,0.51,0.34,0.41,Matches
Nathan Wood-Gordon,eng ENG,DF,Southampton,22-284,2002,9,7,624,6.9,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,2,17,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches
Luke Woolfenden,eng ENG,DF,Ipswich Town,26-141,1998,12,9,917,10.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,5,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yehor Yarmoliuk,ua UKR,MF,Brentford,21-010,2004,21,7,776,8.6,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,12,35,37,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches
Ryan Yates,eng ENG,MF,Nott'ham Forest,27-110,1997,25,15,"1,522",16.9,2,0,2,2,0,0,8,0,2.2,2.2,0.9,3.0,14,38,12,0.12,0.00,0.12,0.12,0.12,0.13,0.05,0.18,0.13,0.18,Matches
Leny Yoro,fr FRA,DF,Manchester Utd,19-118,2005,14,7,700,7.8,0,0,0,0,0,0,3,0,0.7,0.7,0.0,0.7,7,31,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
Ashley Young,eng ENG,"DF,FW",Everton,39-245,1985,25,17,"1,557",17.3,1,3,4,1,0,0,6,1,0.3,0.3,1.6,1.8,19,81,25,0.06,0.17,0.23,0.06,0.23,0.02,0.09,0.11,0.02,0.11,Matches
Illia Zabarnyi,ua UKR,DF,Bournemouth,22-191,2002,26,26,"2,280",25.3,0,0,0,0,0,0,3,1,0.8,0.8,0.5,1.3,18,93,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Oleksandr Zinchenko,ua UKR,"DF,MF",Arsenal,28-086,1996,10,2,299,3.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,7,21,7,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05,Matches
Joshua Zirkzee,nl NED,"FW,MF",Manchester Utd,23-293,2001,28,12,"1,229",13.7,3,1,4,3,0,0,2,0,4.5,4.5,1.5,6.0,11,36,64,0.22,0.07,0.29,0.22,0.29,0.33,0.11,0.44,0.33,0.44,Matches
Martin Ødegaard,no NOR,MF,Arsenal,26-084,1998,20,19,"1,637",18.2,2,3,5,1,1,1,2,0,3.6,2.9,3.6,6.4,60,180,112,0.11,0.16,0.27,0.05,0.22,0.20,0.20,0.40,0.16,0.35,Matches
