Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3_passing,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status,Passing,Ball Carrying,Defensive Work,Chance Creation,Possession Retention,TIS
1349,Mats Pannewig,GER,MF,Bochum,de  Bundesliga,20-134,2004,9,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.6,45,0,8,10,10,0.11,0,3,-3,-2.14,-1.3,1.3,4.3,-3.0,-2.17,-1.49,1,0,0,4,0,0,3,1,2,0,0,0,14,3,6,33.3,3,2,2,1,0,1,7,14.3,6,5,1,4,1,4,4,0,46,65,70.8,741,210,23,26,88.5,19,25,76.0,2,6,33.3,0,0.1,0.0,-0.1,1,4,0,0,8,0,0,0,0,0.2,0.2,0.3,2,10,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.19,0.12,0.19,6,4.32,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,63,1,0,0,1,3,0,1,0,1,0,46,1,2,4,0,0.0,2.86,0.0,0.0,0.0,15.8,0,0.04,-0.2,-0.2,93,4,27,47,22,5,93,2,0,0.0,2,100.0,49,242,105,2,0,6,6,55,796221,Central Midfield,28-10-2004,20,['Germany'],195,0,01-07-2023,VfL Bochum U19,30-06-2026,600000,0,0.13333333333333333,0.022222222222222223,0.3,0.06999999999999999,0.5666666666666667,2.386961656132836
1352,Matt O'Riley,DEN,MF,Brighton,eng  Premier League,24-110,2000,12,5,475,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18.8,65,0,7,22,3,1.42,7,11,-4,-0.76,-1.2,8.2,8.2,0.0,0.0,-0.1,1,0,0,6,5,0,23,11,7,0,0,1,18,3,2,60.0,9,7,1,6,2,2,8,25.0,6,4,1,3,11,20,4,1,183,230,79.6,2747,697,98,106,92.5,59,71,83.1,14,35,40.0,1,1.2,1.2,-0.2,11,17,4,0,22,1,2,1,0,1.2,1.2,2.4,9,25,0.19,0.19,0.38,0.19,0.38,0.23,0.22,0.45,0.23,0.45,23,4.37,15,5,0,2,0,1,2,0.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,193,36,8,1,2,23,0,22,15,4,0,183,1,4,14,4,28.6,2.65,0.76,0.07,0.25,17.3,1,0.09,-0.2,-0.2,292,12,49,138,105,23,292,6,3,50.0,3,50.0,145,592,291,6,2,8,3,172,406634,Central Midfield,21-11-2000,24,"['Denmark', 'England']",189,left,26-08-2024,Celtic FC,30-06-2029,22000000,0,0.43333333333333335,0.15555555555555556,0.5111111111111111,0.2955555555555555,2.3777777777777778,2.3856085985482975
1360,Matteo Pessina,ITA,MF,Monza,it  Serie A,27-324,1997,11,10,854,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33.9,82,6,1,36,3,0.73,10,12,-2,-0.21,1.03,6.0,10.0,-4.0,-0.42,0.29,2,0,0,5,13,0,6,12,4,0,0,0,58,10,8,55.6,15,4,3,11,1,9,14,64.3,5,6,0,6,12,27,7,0,424,490,86.5,7412,1478,183,207,88.4,196,214,91.6,37,49,75.5,0,0.1,0.2,-0.1,4,31,4,1,28,0,0,0,0,0.2,0.2,0.3,8,20,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,9,0.95,8,1,0,0,0,0,1,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,462,26,14,0,1,6,0,0,0,0,0,424,2,3,3,0,0.0,0.32,0.0,0.0,0.0,24.2,1,0.06,-0.2,-0.2,559,16,155,317,91,5,559,10,5,50.0,3,30.0,333,1750,735,10,1,9,13,397,332179,Central Midfield,21-04-1997,27,['Italy'],187,left,01-07-2023,Atalanta BC,30-06-2027,12000000,Team captain,0.6555555555555556,0.15555555555555556,1.0888888888888888,0.10555555555555554,5.155555555555556,2.3856085985482975
1364,Matthias Braunöder,AUT,MF,Como,it  Serie A,22-349,2002,8,3,268,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10.6,65,1,5,14,19,0.75,1,9,-8,-2.69,-2.61,2.1,4.8,-2.7,-0.92,-1.09,3,1,1,10,5,0,0,2,4,0,0,0,8,1,4,20.0,10,4,6,3,1,7,11,63.6,4,3,0,3,2,12,4,1,128,146,87.7,2154,616,60,64,93.8,55,61,90.2,10,16,62.5,0,0.0,0.0,0.0,0,13,0,0,18,0,0,0,0,0.1,0.1,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,4,1.34,2,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,143,3,3,0,0,0,0,0,0,0,0,128,0,1,2,0,0.0,0.67,0.0,0.0,0.0,24.8,0,0.05,-0.1,-0.1,175,4,43,108,25,3,175,4,1,25.0,2,50.0,88,362,187,4,1,3,2,112,488052,Central Midfield,27-03-2002,22,['Austria'],174,right,01-07-2024,Austria Vienna,30-06-2027,2000000,0,0.34444444444444444,0.044444444444444446,0.3,0.04555555555555555,1.5777777777777777,2.3856085985482975
1374,Mattias Svanberg,SWE,MF,Wolfsburg,de  Bundesliga,26-065,1999,18,13,1114,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,49.5,78,4,5,20,2,1.33,25,19,6,0.48,0.17,18.6,20.1,-1.5,-0.12,-0.06,4,0,0,14,22,0,32,12,10,0,0,0,45,12,20,37.5,19,10,5,11,3,9,16,56.3,7,11,4,7,12,31,26,0,243,348,69.8,3731,1460,129,154,83.8,87,116,75.0,14,45,31.1,1,1.7,1.6,-0.7,13,32,4,1,34,3,4,3,0,3.6,3.6,5.4,7,36,0.24,0.08,0.32,0.24,0.32,0.29,0.14,0.44,0.29,0.44,28,2.27,12,9,1,1,4,1,5,0.4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,309,34,17,0,0,32,1,13,9,4,0,243,5,9,21,7,33.3,1.7,0.57,0.14,0.43,16.4,0,0.17,-0.6,-0.6,480,27,107,228,152,24,480,24,10,41.7,12,50.0,214,958,411,15,1,15,10,252,342405,Central Midfield,05-01-1999,26,['Sweden'],185,right,16-07-2022,Bologna FC 1909,30-06-2027,12000000,0,0.7333333333333333,0.2,1.2555555555555555,0.38777777777777783,3.311111111111111,2.3856085985482975
1376,Mattéo Guendouzi,FRA,MF,Lazio,it  Serie A,25-331,1999,28,28,2473,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,98.1,88,24,0,0,0,1.82,49,35,14,0.51,0.51,41.5,29.8,11.8,0.43,-2.74,4,0,0,22,25,1,17,25,14,0,1,0,127,13,11,54.2,27,14,9,13,5,13,35,37.1,22,27,6,21,25,52,36,1,1456,1621,89.8,26971,7439,570,605,94.2,733,781,93.9,140,184,76.1,3,2.9,2.2,0.1,32,223,22,3,245,1,4,1,0,0.9,0.9,3.8,74,44,0.04,0.11,0.15,0.04,0.15,0.03,0.1,0.14,0.03,0.14,88,3.2,78,3,2,3,1,1,7,0.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,1534,81,49,6,21,17,23,7,0,0,0,1456,6,15,19,4,21.1,0.69,0.15,0.05,0.25,20.9,0,0.05,0.1,0.1,1804,53,294,1151,381,28,1804,22,15,68.2,7,31.8,1148,7306,4124,59,7,19,13,1369,465830,Central Midfield,14-04-1999,25,"['France', 'Morocco']",185,right,01-07-2024,Olympique Marseille,30-06-2028,32000000,0,5.2,1.0666666666666667,2.688888888888889,1.0444444444444445,19.177777777777777,2.384555881258142
1378,Matías Vecino,URU,MF,Lazio,it  Serie A,33-199,1991,12,5,582,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23.1,78,3,7,27,2,2.33,14,7,7,1.08,0.76,14.2,5.1,9.1,1.41,1.21,4,0,0,15,1,0,1,5,6,0,0,0,23,17,13,56.7,11,6,3,7,1,4,16,25.0,12,6,2,4,5,16,8,0,221,269,82.2,3821,1020,97,121,80.2,99,108,91.7,20,25,80.0,2,1.7,1.6,0.3,8,23,3,0,21,1,3,1,0,1.2,1.2,2.9,2,9,0.15,0.31,0.46,0.15,0.46,0.19,0.26,0.45,0.19,0.45,18,2.78,14,0,0,3,0,1,3,0.46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,262,7,7,2,1,1,0,0,0,0,0,221,0,5,13,3,23.1,2.01,0.46,0.08,0.33,13.2,0,0.09,-0.2,-0.2,325,11,65,197,65,23,325,0,0,0.0,0,0.0,156,728,293,7,1,5,7,220,143812,Central Midfield,24-08-1991,33,"['Uruguay', 'Italy']",187,right,01-08-2022,Inter Milan,30-06-2025,2500000,"Hamstring injury - Return expected on Feb 24, 2025",0.4888888888888889,0.03333333333333333,0.5888888888888889,0.25,2.8,2.380347601755737
1379,Mauro Arambarri,URU,MF,Getafe,es  La Liga,29-162,1995,25,21,1807,20.1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,72,74.4,82,15,4,23,0,1.2,19,19,0,0.0,-0.14,20.8,22.2,-1.5,-0.07,0.73,8,0,0,28,32,3,13,9,14,0,0,0,85,42,41,50.6,30,14,5,21,4,12,29,41.4,17,23,5,18,9,39,33,0,397,550,72.2,6901,1564,177,230,77.0,168,215,78.1,40,76,52.6,0,0.3,0.4,-0.3,8,48,2,1,52,8,8,5,3,5.9,3.5,3.9,10,31,0.4,0.0,0.4,0.25,0.25,0.29,0.02,0.31,0.18,0.19,35,1.74,22,0,1,5,5,2,3,0.15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,529,17,12,2,6,13,0,1,1,0,0,397,4,6,32,10,31.3,1.59,0.5,0.16,0.5,18.4,1,0.11,2.1,1.5,779,30,129,471,187,50,776,26,13,50.0,9,34.6,366,1562,531,5,2,40,23,417,290249,Central Midfield,30-09-1995,29,"['Uruguay', 'Spain']",175,right,01-07-2018,CA Boston River,30-06-2028,5000000,0,1.1111111111111112,0.2777777777777778,2.0,0.46222222222222215,5.177777777777778,2.359368162131981
1385,Maxence Caqueret,FRA,MF,Como,it  Serie A,25-024,2000,8,6,466,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18.5,66,1,2,34,1,1.25,8,7,1,0.19,0.68,4.8,5.5,-0.7,-0.13,-0.22,2,0,0,7,2,0,7,0,8,0,0,0,25,0,4,0.0,16,8,9,6,1,7,19,36.8,12,10,1,9,0,16,4,0,168,206,81.6,2750,1084,80,94,85.1,67,80,83.8,16,20,80.0,2,0.5,0.2,1.5,5,23,4,1,22,0,2,0,0,0.0,0.0,0.5,6,12,0.0,0.39,0.39,0.0,0.39,0.0,0.09,0.09,0.0,0.09,9,1.74,7,0,1,1,0,0,3,0.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,202,1,1,0,1,7,0,0,0,0,0,168,3,5,1,1,100.0,0.19,0.19,0.0,0.0,20.1,0,0.01,0.0,0.0,267,6,74,137,58,5,267,15,6,40.0,8,53.3,152,680,293,2,0,7,7,188,395237,Central Midfield,15-02-2000,25,['France'],174,right,12-01-2025,Olympique Lyon,30-06-2029,15000000,0,0.5,0.13333333333333333,0.6111111111111112,0.10777777777777776,2.2444444444444445,2.3532569263429446
1390,Maximilian Arnold,GER,MF,Wolfsburg,de  Bundesliga,30-288,1994,21,20,1791,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,79.6,87,18,1,45,0,1.43,43,30,13,0.65,1.24,30.4,31.4,-1.0,-0.05,0.19,7,0,0,20,42,0,109,13,15,0,0,0,115,10,16,38.5,25,15,9,14,2,11,23,47.8,12,17,9,8,13,38,54,1,782,999,78.3,15897,5123,281,311,90.4,352,404,87.1,134,248,54.0,4,2.2,3.2,1.8,31,100,10,3,97,2,6,2,0,0.7,0.7,2.9,6,10,0.1,0.2,0.3,0.1,0.3,0.04,0.11,0.15,0.04,0.15,60,3.02,32,23,1,1,3,0,9,0.45,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,830,167,86,1,11,109,2,62,37,24,1,782,2,13,21,9,42.9,1.06,0.45,0.1,0.22,27.8,6,0.03,1.3,1.3,1156,65,254,690,225,5,1156,3,1,33.3,1,33.3,547,2179,798,9,0,12,7,639,117674,Central Midfield,27-05-1994,30,['Germany'],184,left,01-01-2012,VfL Wolfsburg U19,30-06-2026,7000000,Team captain; Fitness - Return unknown,2.188888888888889,0.07777777777777778,2.488888888888889,0.7344444444444446,10.155555555555555,2.3514857899071786
1393,Maximilian Eggestein,GER,MF,Freiburg,de  Bundesliga,28-093,1996,24,24,2055,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,91.3,86,16,0,0,1,1.71,32,33,-1,-0.04,0.42,27.1,28.0,-0.9,-0.04,-0.18,4,0,0,16,20,1,8,25,21,0,0,0,119,37,36,50.7,39,21,14,19,6,18,33,54.5,15,23,4,19,25,64,36,1,880,1054,83.5,13681,3803,449,501,89.6,376,429,87.6,32,54,59.3,0,1.0,1.8,-1.0,14,91,13,3,105,0,0,0,0,1.2,1.2,2.2,18,27,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,37,1.62,29,0,1,2,4,1,4,0.18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,1031,19,17,2,0,8,2,0,0,0,0,880,4,29,21,5,23.8,0.92,0.22,0.0,0.0,20.2,0,0.06,-1.2,-1.2,1254,43,313,759,194,29,1254,19,10,52.6,9,47.4,550,2833,1351,13,2,18,15,788,190284,Central Midfield,08-12-1996,28,['Germany'],181,right,18-08-2021,SV Werder Bremen,0,10000000,0,2.1777777777777776,0.3333333333333333,2.688888888888889,0.45555555555555555,11.055555555555555,2.349561358983469
1398,Medon Berisha,ALB,MF,Lecce,it  Serie A,21-141,2003,10,5,415,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16.5,64,0,5,19,3,0.5,4,5,-1,-0.22,0.85,4.7,5.0,-0.3,-0.07,0.73,3,0,0,11,6,0,14,5,3,0,0,0,18,5,3,62.5,5,3,3,1,1,1,4,25.0,3,2,0,2,5,10,4,0,177,222,79.7,3531,1289,76,84,90.5,65,77,84.4,34,52,65.4,1,0.4,0.6,0.6,6,27,4,0,22,0,1,0,0,0.3,0.3,0.7,7,12,0.0,0.22,0.22,0.0,0.22,0.07,0.08,0.16,0.07,0.16,16,3.47,11,3,0,1,1,0,2,0.43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,193,27,13,1,2,14,2,10,4,6,0,177,2,3,13,4,30.8,2.82,0.87,0.0,0.0,26.9,1,0.03,-0.3,-0.3,270,10,44,158,71,5,270,6,1,16.7,3,50.0,163,898,452,4,2,6,0,179,583046,Central Midfield,21-10-2003,21,"['Albania', 'Kosovo']",186,right,01-07-2022,Lecce Primavera,30-06-2028,1000000,0,0.5444444444444444,0.1111111111111111,0.37777777777777777,0.19222222222222224,2.3444444444444446,2.3398194720131644
1405,Michael Folorunsho,ITA,"FW,MF",Fiorentina,it  Serie A,27-032,1998,7,5,482,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,19.1,85,3,2,28,0,1.0,6,4,2,0.37,-0.11,5.7,5.0,0.7,0.13,-0.06,4,0,0,10,20,0,14,3,9,0,0,0,20,11,11,50.0,12,9,3,5,4,5,14,35.7,9,6,1,5,3,15,6,0,127,171,74.3,1935,487,59,68,86.8,49,65,75.4,9,16,56.3,0,0.6,0.5,-0.6,3,11,5,2,18,0,0,0,0,0.7,0.7,1.3,8,22,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.24,0.13,0.24,9,1.68,6,0,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,159,11,7,0,0,14,3,1,1,0,0,127,1,6,5,2,40.0,0.93,0.37,0.0,0.0,12.7,0,0.14,-0.7,-0.7,230,4,33,123,78,10,230,14,7,50.0,4,28.6,135,725,319,4,3,8,8,151,377042,Central Midfield,07-02-1998,27,"['Italy', 'Nigeria']",190,right,11-01-2025,SSC Napoli,30-06-2025,7000000,0,0.32222222222222224,0.2,0.5222222222222223,0.11999999999999998,1.6444444444444444,2.317979977311169
1413,Michel Aebischer,SUI,MF,Bologna,it  Serie A,28-064,1997,9,5,427,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16.9,65,1,4,25,5,1.56,5,5,0,0.0,-0.43,3.7,5.7,-2.0,-0.42,-0.97,0,0,0,9,10,0,6,5,7,0,0,0,21,4,6,40.0,10,7,3,5,2,7,11,63.6,4,3,1,2,5,15,5,0,205,237,86.5,3625,963,94,103,91.3,85,94,90.4,21,26,80.8,0,0.3,0.5,-0.3,6,24,3,1,23,0,0,0,0,0.3,0.3,0.6,6,10,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,11,2.31,8,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,223,12,6,1,2,6,0,6,1,3,0,205,2,2,7,3,42.9,1.48,0.63,0.0,0.0,20.3,1,0.04,-0.3,-0.3,284,8,42,173,72,8,284,4,2,50.0,1,25.0,160,673,271,8,2,4,3,196,237658,Central Midfield,06-01-1997,28,['Switzerland'],183,right,01-07-2022,BSC Young Boys,30-06-2027,10000000,0,0.5222222222222223,0.1111111111111111,0.4888888888888889,0.13444444444444445,2.6333333333333333,2.314015611828204
1418,Miha Zajc,SVN,MF,Toulouse,fr  Ligue 1,30-253,1994,15,1,226,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10.0,72,0,14,11,7,1.27,5,4,1,0.4,0.22,4.8,3.1,1.7,0.68,0.34,2,0,0,5,2,0,4,3,3,0,0,0,11,3,8,27.3,3,3,1,1,1,3,5,60.0,2,1,1,0,3,6,6,0,133,161,82.6,2117,447,62,72,86.1,63,73,86.3,6,12,50.0,0,0.1,0.2,-0.1,2,14,6,0,22,0,0,0,0,0.2,0.2,0.3,7,5,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,5,1.99,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,157,4,2,1,0,4,0,2,2,0,0,133,0,1,6,2,33.3,2.39,0.8,0.0,0.0,22.1,0,0.04,-0.2,-0.2,186,5,27,117,43,3,186,2,2,100.0,0,0.0,102,482,251,4,0,2,2,128,149829,Central Midfield,01-07-1994,30,['Slovenia'],178,right,30-08-2024,Fenerbahce,30-06-2025,1800000,0,0.4,0.1,0.26666666666666666,0.06111111111111111,1.6777777777777778,2.3131684061332303
1421,Mikel Jauregizar,ESP,MF,Athletic Club,es  La Liga,21-119,2003,24,18,1543,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,63.5,77,10,6,28,1,1.83,27,17,10,0.58,-0.53,24.1,17.2,6.8,0.4,-0.55,4,1,0,35,30,0,24,21,31,1,0,0,99,17,21,44.7,56,31,16,30,10,27,57,47.4,30,15,2,13,21,77,17,2,653,798,81.8,12170,3429,261,298,87.6,305,353,86.4,80,122,65.6,1,1.3,1.0,-0.3,20,76,8,1,85,2,3,2,0,0.7,0.7,2.1,12,22,0.12,0.06,0.17,0.12,0.17,0.04,0.08,0.12,0.04,0.12,56,3.27,42,6,0,3,2,3,7,0.41,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,755,40,22,4,10,24,0,18,2,11,0,653,3,9,16,5,31.3,0.93,0.29,0.13,0.4,22.2,0,0.05,1.3,1.3,990,21,178,592,227,7,990,26,12,46.2,10,38.5,483,2106,921,17,1,22,18,610,938729,Central Midfield,13-11-2003,21,['Spain'],177,right,01-07-2024,Bilbao Athletic,30-06-2027,10000000,0,1.788888888888889,0.2777777777777778,2.311111111111111,0.6555555555555556,8.455555555555556,2.3079078301110068
1422,Mikel Merino,ESP,"MF,FW",Arsenal,eng  Premier League,28-262,1996,20,11,1059,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,42.0,83,7,9,16,0,1.75,18,11,7,0.59,-0.7,17.3,10.1,7.1,0.61,-0.15,2,0,0,29,15,5,10,12,15,0,0,0,64,39,38,50.6,25,15,5,13,7,9,21,42.9,12,17,5,12,12,37,18,1,339,438,77.4,4603,1357,222,256,86.7,93,122,76.2,12,24,50.0,1,1.4,1.0,-0.4,14,29,19,2,51,4,5,4,0,3.5,3.5,4.9,7,68,0.34,0.08,0.42,0.34,0.42,0.3,0.12,0.41,0.3,0.41,34,2.89,30,0,0,3,1,0,3,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,432,3,3,4,1,10,0,0,0,0,0,339,3,11,23,9,39.1,1.95,0.76,0.17,0.44,11.2,0,0.15,0.5,0.5,573,28,108,243,231,56,573,13,6,46.2,5,38.5,290,1035,470,10,4,18,18,376,338424,Central Midfield,22-06-1996,28,['Spain'],189,left,27-08-2024,Real Sociedad,30-06-2028,45000000,0,0.8888888888888888,0.18888888888888888,1.511111111111111,0.4433333333333333,4.311111111111111,2.306761262844753
1436,Mohamed Kaba,FRA,MF,Lecce,it  Serie A,23-135,2001,9,0,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8.0,0,0,9,22,12,1.11,2,6,-4,-1.79,-0.94,2.2,3.1,-0.8,-0.38,0.33,1,0,0,4,6,0,0,2,4,0,0,0,10,5,5,50.0,9,4,4,5,0,6,7,85.7,1,4,1,3,2,11,5,1,66,87,75.9,1100,352,33,40,82.5,31,37,83.8,2,7,28.6,0,0.0,0.0,0.0,0,8,1,0,11,0,0,0,0,0.3,0.3,0.3,2,5,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,6,2.69,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85,2,2,1,1,0,0,0,0,0,0,66,0,1,3,0,0.0,1.34,0.0,0.0,0.0,11.9,0,0.1,-0.3,-0.3,126,6,34,70,23,5,126,3,0,0.0,3,100.0,71,389,155,3,0,6,3,88,911328,Central Midfield,27-10-2001,23,"['France', 'Guinea']",185,right,14-08-2023,Valenciennes FC,30-06-2027,3500000,0,0.2111111111111111,0.022222222222222223,0.3333333333333333,0.06999999999999999,0.8222222222222222,2.2987545055611767
1450,Morten Frendrup,DEN,MF,Genoa,it  Serie A,23-338,2001,27,27,2383,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,94.6,88,23,0,0,0,1.19,23,30,-7,-0.26,1.71,27.8,30.7,-2.9,-0.11,1.81,3,0,0,38,23,1,3,35,56,0,0,0,148,26,29,47.3,89,56,19,45,25,29,63,46.0,34,49,15,34,35,124,49,0,822,971,84.7,12489,2571,426,472,90.3,331,377,87.8,32,52,61.5,0,0.6,0.6,-0.6,9,62,9,0,82,2,2,2,0,1.2,1.2,1.9,17,24,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,41,1.55,35,0,0,0,2,4,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,942,24,17,2,3,3,7,0,0,0,0,822,5,18,21,6,28.6,0.79,0.23,0.1,0.33,21.2,0,0.06,0.8,0.8,1289,69,346,721,235,16,1289,21,9,42.9,9,42.9,533,2624,1134,15,3,33,18,669,503871,Central Midfield,07-04-2001,23,['Denmark'],178,right,30-01-2022,Bröndby IF,30-06-2028,20000000,0,1.6,0.32222222222222224,4.111111111111111,0.4822222222222223,10.022222222222222,2.287828696913595
