,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2259,Malang Sarr,FRA,DF,Lens,fr  Ligue 1,26-047,1999.0,11.3,11,0.98,11,0,0,0,0,0,1,0.09,1,0,0,0,0,0
2260,Mamadou Sarr,FRA,DF,Strasbourg,fr  Ligue 1,19-194,2005.0,18.5,9,0.49,7,0,0,2,0,0,1,0.05,0,0,0,1,0,0
2261,Martin Satriano,URU,"FW,DF",Lens,fr  Ligue 1,24-019,2001.0,0.5,1,2.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2262,Razvan Sava,ROU,GK,Udinese,it  Serie A,22-263,2002.0,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2263,Téji Savanier,FRA,MF,Montpellier,fr  Ligue 1,33-079,1991.0,21.9,108,4.94,62,28,3,4,7,4,7,0.32,4,2,0,0,1,0
2264,Sávio,BRA,"FW,MF",Manchester City,eng  Premier League,20-335,2004.0,16.7,94,5.61,67,2,13,4,7,1,14,0.84,9,0,2,1,1,1
2265,Nicolò Savona,ITA,DF,Juventus,it  Serie A,21-357,2003.0,15.6,27,1.73,25,1,1,0,0,0,2,0.13,2,0,0,0,0,0
2266,Saba Sazonov,GEO,DF,Torino,it  Serie A,23-038,2002.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2267,Joe Scally,USA,DF,Gladbach,de  Bundesliga,22-070,2002.0,21.3,21,0.98,17,1,0,1,1,1,2,0.09,2,0,0,0,0,0
2268,Giorgio Scalvini,ITA,DF,Atalanta,it  Serie A,21-090,2003.0,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2269,Gianluca Scamacca,ITA,FW,Atalanta,it  Serie A,26-069,1999.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2270,Oliver Scarles,ENG,DF,West Ham,eng  Premier League,19-089,2005.0,4.5,4,0.89,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2271,Dane Scarlett,ENG,FW,Tottenham,eng  Premier League,20-352,2004.0,0.3,1,3.1,1,0,0,0,0,0,1,3.1,1,0,0,0,0,0
2272,Kevin Schade,GER,FW,Brentford,eng  Premier League,23-104,2001.0,16.6,35,2.11,20,4,3,4,3,1,8,0.48,5,0,0,3,0,0
2273,András Schäfer,HUN,MF,Union Berlin,de  Bundesliga,25-332,1999.0,10.1,21,2.07,14,0,1,1,5,0,3,0.3,2,0,1,0,0,0
2274,Fabian Schär,SUI,DF,Newcastle Utd,eng  Premier League,33-081,1991.0,22.8,20,0.88,15,0,1,0,2,2,2,0.09,2,0,0,0,0,0
2275,Patrik Schick,CZE,FW,Leverkusen,de  Bundesliga,29-046,1996.0,11.9,26,2.18,17,0,3,2,4,0,0,0.0,0,0,0,0,0,0
2276,Stefan Schimmer,GER,"FW,MF",Heidenheim,de  Bundesliga,30-317,1994.0,2.5,4,1.61,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
2277,Joël Schingtienne,BEL,DF,Venezia,it  Serie A,22-211,2002.0,5.7,3,0.53,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2278,Xaver Schlager,AUT,MF,RB Leipzig,de  Bundesliga,27-164,1997.0,2.0,2,0.99,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2279,Keven Schlotterbeck,GER,DF,Augsburg,de  Bundesliga,27-317,1997.0,13.1,21,1.61,17,0,1,2,0,1,2,0.15,2,0,0,0,0,0
2280,Nico Schlotterbeck,GER,DF,Dortmund,de  Bundesliga,25-100,1999.0,20.0,42,2.1,37,1,1,1,1,1,4,0.2,4,0,0,0,0,0
2281,Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,eng  Premier League,32-078,1992.0,1.1,7,6.06,5,0,1,1,0,0,0,0.0,0,0,0,0,0,0
2282,Romano Schmid,AUT,MF,Werder Bremen,de  Bundesliga,25-043,2000.0,22.7,104,4.57,77,9,4,8,5,1,10,0.44,9,0,0,1,0,0
2283,Niklas Schmidt,GER,MF,Toulouse,fr  Ligue 1,27-010,1998.0,2.3,12,5.27,6,4,0,2,0,0,1,0.44,1,0,0,0,0,0
2284,Jan Schöppner,GER,MF,Heidenheim,de  Bundesliga,25-272,1999.0,21.9,42,1.91,31,1,3,5,1,1,3,0.14,2,0,0,1,0,0
2285,Marvin Schulz,GER,"DF,MF",Holstein Kiel,de  Bundesliga,30-055,1995.0,3.0,8,2.62,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2286,Alexander Schwolow,GER,GK,Union Berlin,de  Bundesliga,32-282,1992.0,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2287,Léo Scienza,BRA,"FW,MF",Heidenheim,de  Bundesliga,26-179,1998.0,10.9,71,6.48,28,18,9,3,13,0,5,0.46,3,1,0,0,1,0
2288,Alex Scott,ENG,MF,Bournemouth,eng  Premier League,21-202,2003.0,4.2,17,4.02,14,0,0,0,1,2,2,0.47,2,0,0,0,0,0
2289,Simone Scuffet,ITA,GK,Cagliari,it  Serie A,28-284,1996.0,13.0,2,0.15,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2290,Jérémy Sebas,MTQ,"FW,MF",Strasbourg,fr  Ligue 1,21-331,2003.0,2.1,4,1.91,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0
2291,Aleksandar Sedlar,SRB,DF,Alavés,es  La Liga,33-088,1991.0,4.7,1,0.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2292,Jacopo Seghetti,ITA,GK,Empoli,it  Serie A,20-022,2005.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2293,Alidu Seidu,GHA,DF,Rennes,fr  Ligue 1,24-280,2000.0,8.9,12,1.34,8,2,1,0,1,0,0,0.0,0,0,0,0,0,0
2294,Nicolas Seiwald,AUT,"DF,MF",RB Leipzig,de  Bundesliga,23-311,2001.0,14.5,31,2.13,24,7,0,0,0,0,2,0.14,2,0,0,0,0,0
2295,Hiroki Sekine,JPN,DF,Reims,fr  Ligue 1,22-212,2002.0,3.5,7,1.97,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
2296,Matz Sels,BEL,GK,Nott'ham Forest,eng  Premier League,33-013,1992.0,28.0,5,0.18,2,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2297,Nélson Semedo,POR,DF,Wolves,eng  Premier League,31-115,1993.0,22.8,45,1.97,32,1,7,1,2,2,6,0.26,6,0,0,0,0,0
2298,Antoine Semenyo,GHA,FW,Bournemouth,eng  Premier League,25-063,2000.0,26.4,98,3.71,65,1,15,11,4,2,10,0.38,7,0,1,0,2,0
2299,Marvin Senaya,TOG,DF,Strasbourg,fr  Ligue 1,24-042,2001.0,2.5,3,1.19,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2300,Marcos Senesi,ARG,DF,Bournemouth,eng  Premier League,27-305,1997.0,10.2,16,1.57,16,0,0,0,0,0,1,0.1,1,0,0,0,0,0
2301,Stefano Sensi,ITA,MF,Monza,it  Serie A,29-218,1995.0,2.3,7,2.97,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
2302,Suat Serdar,GER,MF,Hellas Verona,it  Serie A,27-334,1997.0,10.4,23,2.21,14,0,3,3,3,0,1,0.1,1,0,0,0,0,0
2303,Sergi,ESP,DF,Leganés,es  La Liga,32-325,1992.0,24.9,11,0.44,11,0,0,0,0,0,2,0.08,2,0,0,0,0,0
2304,Nicolás Serrano,ESP,FW,Athletic Club,es  La Liga,22-006,2003.0,1.2,2,1.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2305,Benjamin Šeško,SVN,"FW,MF",RB Leipzig,de  Bundesliga,21-284,2003.0,19.8,36,1.82,22,0,9,5,0,0,7,0.35,3,0,2,2,0,0
2306,Ryan Sessegnon,ENG,"DF,MF",Fulham,eng  Premier League,24-297,2000.0,1.0,2,1.96,2,0,0,0,0,0,1,0.98,1,0,0,0,0,0
2307,Stephan El Shaarawy,ITA,"DF,MF",Roma,it  Serie A,32-135,1992.0,10.4,38,3.64,30,0,2,3,3,0,8,0.77,7,0,0,0,1,0
2308,Luke Shaw,ENG,DF,Manchester Utd,eng  Premier League,29-242,1995.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2309,Alen Sherri,ALB,GK,Cagliari,it  Serie A,27-086,1997.0,6.0,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2310,Eldor Shomurodov,UZB,FW,Roma,it  Serie A,29-255,1995.0,6.0,20,3.32,17,0,0,3,0,0,6,1.0,6,0,0,0,0,0
2311,Djibril Sidibé,FRA,DF,Toulouse,fr  Ligue 1,32-225,1992.0,14.9,25,1.68,25,0,0,0,0,0,4,0.27,4,0,0,0,0,0
2312,Armindo Sieb,GER,"FW,MF",Mainz 05,de  Bundesliga,22-022,2003.0,8.0,17,2.12,10,0,2,4,1,0,4,0.5,3,0,0,1,0,0
2313,Vincent Sierro,SUI,MF,Toulouse,fr  Ligue 1,29-154,1995.0,17.7,47,2.65,29,14,0,2,1,1,3,0.17,3,0,0,0,0,0
2314,Tim Siersleben,GER,DF,Heidenheim,de  Bundesliga,25-002,2000.0,6.3,7,1.11,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2315,Zain Silcott-Duberry,MSR,FW,Bournemouth,eng  Premier League,19-245,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2316,Kiliann Sildillia,FRA,DF,Freiburg,de  Bundesliga,22-299,2002.0,6.9,9,1.31,5,3,0,1,0,0,0,0.0,0,0,0,0,0,0
2317,André Silva,POR,FW,Werder Bremen,de  Bundesliga,29-125,1995.0,3.4,10,2.97,7,0,0,2,1,0,1,0.3,1,0,0,0,0,0
2318,André Silva,POR,"FW,MF",RB Leipzig,de  Bundesliga,29-125,1995.0,1.5,7,4.81,5,0,0,1,1,0,2,1.37,2,0,0,0,0,0
2319,Bernardo Silva,POR,"MF,FW",Manchester City,eng  Premier League,30-213,1994.0,22.5,72,3.2,66,1,4,0,1,0,7,0.31,7,0,0,0,0,0
2320,Caio Henrique Oliveira Silva,BRA,DF,Monaco,fr  Ligue 1,27-223,1997.0,12.9,47,3.66,32,12,2,0,1,0,6,0.47,5,1,0,0,0,0
2321,Fábio Silva,POR,FW,Las Palmas,es  La Liga,22-235,2002.0,15.9,29,1.83,20,0,2,2,4,1,3,0.19,2,0,0,1,0,0
2322,Jota Silva,POR,"FW,MF",Nott'ham Forest,eng  Premier League,25-222,1999.0,7.9,27,3.4,20,0,1,3,3,0,3,0.38,2,0,0,0,1,0
2323,Eric da Silva Moreira,GER,"MF,DF",Nott'ham Forest,eng  Premier League,18-312,2006.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2324,Rui Silva,POR,GK,Betis,es  La Liga,31-032,1994.0,15.0,5,0.33,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2325,Marco Silvestri,ITA,GK,Empoli,it  Serie A,34-009,1991.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2326,Abdallah Sima,SEN,"FW,MF",Brest,fr  Ligue 1,23-267,2001.0,10.0,22,2.2,14,0,1,4,3,0,3,0.3,2,0,0,0,1,0
2327,Mohamed Simakan,FRA,DF,RB Leipzig,de  Bundesliga,24-312,2000.0,0.6,3,5.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2328,Giovanni Simeone,ARG,FW,Napoli,it  Serie A,29-249,1995.0,4.0,11,2.74,8,0,1,1,1,0,2,0.5,1,0,0,1,0,0
2329,Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,es  La Liga,22-083,2002.0,13.4,31,2.31,25,0,2,2,2,0,4,0.3,4,0,0,0,0,0
2330,Moses Simon,NGA,"FW,MF",Nantes,fr  Ligue 1,29-242,1995.0,20.3,93,4.57,45,19,20,4,4,1,10,0.49,6,1,2,1,0,0
2331,Unai Simón,ESP,GK,Athletic Club,es  La Liga,27-273,1997.0,10.0,2,0.2,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
2332,Xavi Simons,NED,MF,RB Leipzig,de  Bundesliga,21-324,2003.0,16.2,67,4.13,47,11,2,1,5,1,6,0.37,4,0,1,1,0,0
2333,Jahmai Simpson-Pusey,ENG,DF,Manchester City,eng  Premier League,19-127,2005.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2334,Danel Sinani,LUX,"FW,MF",St. Pauli,de  Bundesliga,27-340,1997.0,5.7,22,3.88,15,4,0,1,1,1,2,0.35,2,0,0,0,0,0
2335,Lassine Sinayoko,MLI,"FW,MF",Auxerre,fr  Ligue 1,25-093,1999.0,18.0,73,4.05,52,1,6,8,5,1,12,0.67,6,0,1,1,4,0
2336,Wilfried Singo,CIV,DF,Monaco,fr  Ligue 1,24-076,2000.0,14.3,13,0.91,10,1,0,1,0,1,2,0.14,1,0,0,0,0,1
2337,Luis Sinisterra,COL,"FW,MF",Bournemouth,eng  Premier League,25-267,1999.0,2.4,13,5.32,10,0,1,2,0,0,1,0.41,1,0,0,0,0,0
2338,Daley Sinkgraven,NED,DF,Las Palmas,es  La Liga,29-250,1995.0,1.0,2,1.98,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2339,Tobias Sippel,GER,GK,Gladbach,de  Bundesliga,36-354,1988.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2340,Jailson Siqueira,BRA,"DF,MF",Celta Vigo,es  La Liga,29-185,1995.0,6.0,8,1.34,5,0,0,1,0,2,0,0.0,0,0,0,0,0,0
2341,Ayanda Sishuba,BEL,FW,Rennes,fr  Ligue 1,20-037,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2342,Ibrahim Sissoko,MLI,FW,Saint-Étienne,fr  Ligue 1,29-104,1995.0,9.0,20,2.22,9,0,1,4,4,2,1,0.11,1,0,0,0,0,0
2343,Ibrahima Sissoko,MLI,MF,Bochum,de  Bundesliga,27-135,1997.0,21.8,45,2.06,35,0,2,1,4,3,3,0.14,2,0,0,0,1,0
2344,Niama Sissoko,MLI,"FW,MF",Reims,fr  Ligue 1,19-085,2005.0,0.5,1,1.91,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2345,Antonio Sivera,ESP,GK,Alavés,es  La Liga,28-212,1996.0,22.2,10,0.45,5,5,0,0,0,0,0,0.0,0,0,0,0,0,0
2346,Tim Skarke,GER,"FW,MF",Union Berlin,de  Bundesliga,28-185,1996.0,9.8,29,2.96,22,0,2,3,2,0,2,0.2,1,0,0,1,0,0
2347,Ellyes Skhiri,TUN,MF,Eint Frankfurt,de  Bundesliga,29-305,1995.0,17.1,37,2.17,31,0,0,2,0,4,5,0.29,3,0,0,1,0,1
2348,Oliver Skipp,ENG,MF,Leicester City,eng  Premier League,24-176,2000.0,8.7,11,1.27,9,1,0,0,1,0,0,0.0,0,0,0,0,0,0
2349,Leo Skiri Østigård,NOR,DF,Rennes,fr  Ligue 1,25-103,1999.0,13.6,8,0.59,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2350,Leo Skiri Østigård,NOR,DF,Hoffenheim,de  Bundesliga,25-103,1999.0,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2351,Łukasz Skorupski,POL,GK,Bologna,it  Serie A,33-310,1991.0,20.0,3,0.15,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2352,Andreas Skov Olsen,DEN,"FW,MF",Wolfsburg,de  Bundesliga,25-072,1999.0,3.0,15,5.08,8,4,1,2,0,0,1,0.34,0,1,0,0,0,0
2353,Robert Skov,DEN,"DF,MF",Union Berlin,de  Bundesliga,28-295,1996.0,9.5,37,3.9,20,13,1,2,1,0,5,0.53,4,0,1,0,0,0
2354,Milan Škriniar,SVK,DF,Paris S-G,fr  Ligue 1,30-028,1995.0,4.2,6,1.41,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2355,Steven Skrzybski,GER,"FW,MF",Holstein Kiel,de  Bundesliga,32-113,1992.0,7.9,27,3.44,19,2,2,3,1,0,2,0.25,1,1,0,0,0,0
2356,Naatan Skyttä,FIN,FW,Toulouse,fr  Ligue 1,22-308,2002.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2357,William Smallbone,IRL,MF,Southampton,eng  Premier League,25-018,2000.0,6.2,15,2.43,11,3,0,1,0,0,0,0.0,0,0,0,0,0,0
2358,Adam Smith,ENG,DF,Bournemouth,eng  Premier League,33-316,1991.0,11.5,12,1.04,8,1,1,0,1,1,1,0.09,0,0,0,0,1,0
2359,Eric Smith,SWE,"DF,MF",St. Pauli,de  Bundesliga,28-062,1997.0,22.4,47,2.1,21,23,0,2,0,1,1,0.04,1,0,0,0,0,0
2360,Justin Smith,CAN,MF,Espanyol,es  La Liga,22-035,2003.0,2.3,2,0.86,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0
2361,Emile Smith Rowe,ENG,MF,Fulham,eng  Premier League,24-226,2000.0,18.4,61,3.32,46,0,3,7,2,3,11,0.6,9,0,1,0,0,1
2362,Ivan Smolčić,CRO,DF,Como,it  Serie A,24-206,2000.0,4.6,6,1.3,4,1,0,1,0,0,0,0.0,0,0,0,0,0,0
2363,Eduard Sobol,UKR,DF,Strasbourg,fr  Ligue 1,29-325,1995.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2364,Simon Sohm,SUI,MF,Parma,it  Serie A,23-334,2001.0,25.5,63,2.47,53,2,3,1,2,2,1,0.04,1,0,0,0,0,0
2365,Alex Sola,ESP,"MF,FW",Getafe,es  La Liga,25-275,1999.0,11.4,26,2.28,17,0,6,0,3,0,2,0.18,2,0,0,0,0,0
2366,Dominic Solanke,ENG,FW,Tottenham,eng  Premier League,27-178,1997.0,18.8,34,1.81,22,0,0,9,2,1,7,0.37,5,0,0,1,1,0
2367,Ola Solbakken,NOR,"MF,FW",Empoli,it  Serie A,26-185,1998.0,6.6,9,1.37,8,0,1,0,0,0,1,0.15,1,0,0,0,0,0
2368,Carlos Soler,ESP,"MF,FW",West Ham,eng  Premier League,28-068,1997.0,12.1,42,3.47,26,7,2,4,2,1,2,0.17,2,0,0,0,0,0
2369,Oumar Solet,FRA,DF,Udinese,it  Serie A,25-032,2000.0,8.6,11,1.28,9,0,2,0,0,0,2,0.23,1,0,1,0,0,0
2370,Jhon Solis,COL,MF,Girona,es  La Liga,20-159,2004.0,4.6,6,1.29,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2371,Yann Sommer,SUI,GK,Inter,it  Serie A,36-084,1988.0,25.0,5,0.2,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2372,David Soria,ESP,GK,Getafe,es  La Liga,31-341,1993.0,27.0,6,0.22,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2373,Juan Soriano,ESP,GK,Leganés,es  La Liga,27-200,1997.0,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2374,Borna Sosa,CRO,DF,Torino,it  Serie A,27-049,1998.0,13.1,24,1.83,17,2,2,1,0,2,1,0.08,1,0,0,0,0,0
2375,Ramón Sosa,PAR,"FW,MF",Nott'ham Forest,eng  Premier League,25-192,1999.0,2.7,12,4.46,9,0,2,1,0,0,0,0.0,0,0,0,0,0,0
2376,Hugo Sotelo,ESP,MF,Celta Vigo,es  La Liga,21-082,2003.0,11.6,31,2.67,23,8,0,0,0,0,0,0.0,0,0,0,0,0,0
2377,Florian Sotoca,FRA,"FW,MF",Lens,fr  Ligue 1,34-137,1990.0,15.6,40,2.56,32,0,4,1,3,0,3,0.19,3,0,0,0,0,0
2378,Riccardo Sottil,ITA,"FW,MF",Fiorentina,it  Serie A,25-281,1999.0,9.3,35,3.78,23,0,5,3,4,0,4,0.43,3,0,0,0,1,0
2379,Riccardo Sottil,ITA,"FW,MF",Milan,it  Serie A,25-281,1999.0,0.9,4,4.34,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
2380,Tomáš Souček,CZE,MF,West Ham,eng  Premier League,30-012,1995.0,22.1,42,1.9,34,0,0,5,2,1,3,0.14,2,0,0,0,1,0
2381,Matìas Soulé,ARG,"MF,FW",Roma,it  Serie A,21-330,2003.0,10.7,52,4.87,37,8,2,3,2,0,3,0.28,2,0,0,0,1,0
2382,Boubakary Soumaré,FRA,MF,Leicester City,eng  Premier League,26-012,1999.0,16.7,28,1.68,22,0,3,1,2,0,3,0.18,3,0,0,0,0,0
2383,Issa Soumaré,SEN,"MF,FW",Le Havre,fr  Ligue 1,24-152,2000.0,13.4,27,2.01,17,0,1,4,5,0,4,0.3,3,0,0,1,0,0
2384,Djibril Sow,SUI,MF,Sevilla,es  La Liga,28-033,1997.0,16.6,43,2.6,39,0,0,1,1,2,3,0.18,3,0,0,0,0,0
2385,Saidou Sow,GUI,DF,Strasbourg,fr  Ligue 1,22-250,2002.0,11.3,6,0.53,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
2386,Saidou Sow,GUI,DF,Nantes,fr  Ligue 1,22-250,2002.0,6.0,7,1.17,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2387,Djed Spence,ENG,DF,Tottenham,eng  Premier League,24-214,2000.0,10.8,18,1.66,13,0,4,1,0,0,3,0.28,2,0,1,0,0,0
2388,Leonardo Spinazzola,ITA,"DF,FW",Napoli,it  Serie A,31-351,1993.0,10.0,24,2.41,18,4,2,0,0,0,2,0.2,2,0,0,0,0,0
2389,Marco Sportiello,ITA,GK,Milan,it  Serie A,32-305,1992.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2390,Anton Stach,GER,"MF,DF",Hoffenheim,de  Bundesliga,26-116,1998.0,19.8,40,2.02,33,0,2,1,3,1,3,0.15,3,0,0,0,0,0
2391,Jens Stage,DEN,MF,Werder Bremen,de  Bundesliga,28-123,1996.0,16.2,40,2.47,32,0,1,3,2,2,10,0.62,9,0,1,0,0,0
2392,Josip Stanišić,CRO,DF,Bayern Munich,de  Bundesliga,24-343,2000.0,2.0,5,2.51,4,0,1,0,0,0,2,1.01,1,0,1,0,0,0
2393,Filip Stankovic,SRB,GK,Venezia,it  Serie A,23-014,2002.0,15.2,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2394,Jay Stansfield,ENG,MF,Fulham,eng  Premier League,22-107,2002.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2395,Carl Starfelt,SWE,DF,Celta Vigo,es  La Liga,29-283,1995.0,22.1,14,0.63,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0
2396,Niklas Stark,GER,DF,Werder Bremen,de  Bundesliga,29-331,1995.0,15.4,5,0.32,4,1,0,0,0,0,1,0.06,1,0,0,0,0,0
2397,Lucas Stassin,BEL,FW,Saint-Étienne,fr  Ligue 1,20-103,2004.0,15.3,26,1.7,20,0,2,2,2,0,8,0.52,4,0,2,1,1,0
2398,Jason Steele,ENG,GK,Brighton,eng  Premier League,34-205,1990.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2399,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,es  La Liga,20-194,2004.0,8.8,10,1.14,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0
2400,Pascal Stenzel,GER,DF,Stuttgart,de  Bundesliga,28-356,1996.0,1.5,3,2.05,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
2401,Jack Stephens,ENG,DF,Southampton,eng  Premier League,31-043,1994.0,8.9,10,1.12,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2402,Leonidas Stergiou,SUI,DF,Stuttgart,de  Bundesliga,23-008,2002.0,5.9,6,1.02,6,0,0,0,0,0,3,0.51,3,0,0,0,0,0
2403,Raheem Sterling,ENG,"FW,MF",Arsenal,eng  Premier League,30-093,1994.0,3.4,12,3.48,8,0,2,2,0,0,1,0.29,1,0,0,0,0,0
2404,Enzo Sternal,FRA,"FW,MF",Marseille,fr  Ligue 1,17-287,2007.0,0.3,1,3.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2405,Finley Stevens,WAL,DF,St. Pauli,de  Bundesliga,21-335,2003.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2406,Ross Stewart,SCO,"FW,MF",Southampton,eng  Premier League,28-243,1996.0,1.5,2,1.36,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2407,Angelo Stiller,GER,MF,Stuttgart,de  Bundesliga,23-341,2001.0,24.3,83,3.42,69,10,2,0,2,0,6,0.25,5,1,0,0,0,0
2408,Kevin Stöger,AUT,"MF,FW",Gladbach,de  Bundesliga,31-196,1993.0,14.3,95,6.64,51,29,5,2,8,0,6,0.42,5,1,0,0,0,0
2409,Stoichkov,ESP,"MF,FW",Alavés,es  La Liga,31-126,1993.0,7.8,28,3.6,17,0,2,3,4,2,2,0.26,1,0,0,1,0,0
2410,Petar Stojanović,SVN,MF,Empoli,it  Serie A,29-155,1995.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2411,Jakub Stolarczyk,POL,GK,Leicester City,eng  Premier League,24-082,2000.0,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2412,John Stones,ENG,"DF,MF",Manchester City,eng  Premier League,30-287,1994.0,6.1,8,1.31,8,0,0,0,0,0,2,0.33,2,0,0,0,0,0
2413,Jørgen Strand Larsen,NOR,FW,Wolves,eng  Premier League,25-033,2000.0,22.0,31,1.41,25,1,0,2,2,1,3,0.14,3,0,0,0,0,0
2414,Gabriel Strefezza,BRA,"FW,MF",Como,it  Serie A,27-327,1997.0,22.6,87,3.86,57,20,2,3,3,2,3,0.13,3,0,0,0,0,0
2415,Cristhian Stuani,URU,FW,Girona,es  La Liga,38-150,1986.0,5.9,11,1.85,7,0,1,3,0,0,3,0.51,2,0,0,1,0,0
2416,Álex Suárez,ESP,DF,Las Palmas,es  La Liga,31-358,1993.0,21.2,11,0.52,10,0,0,1,0,0,2,0.09,2,0,0,0,0,0
2417,Denis Suárez,ESP,MF,Villarreal,es  La Liga,31-064,1994.0,4.0,17,4.24,12,4,0,1,0,0,2,0.5,2,0,0,0,0,0
2418,Gabriel Suazo,CHI,DF,Toulouse,fr  Ligue 1,27-214,1997.0,18.1,62,3.43,42,16,1,0,2,1,9,0.5,6,2,1,0,0,0
2419,Luka Sučić,CRO,MF,Real Sociedad,es  La Liga,22-184,2002.0,15.7,43,2.73,33,0,2,5,2,1,5,0.32,5,0,0,0,0,0
2420,Yukinari Sugawara,JPN,DF,Southampton,eng  Premier League,24-256,2000.0,15.2,38,2.49,30,5,1,2,0,0,1,0.07,1,0,0,0,0,0
2421,Niklas Süle,GER,DF,Dortmund,de  Bundesliga,29-189,1995.0,6.1,7,1.14,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2422,Ibrahim Sulemana,GHA,MF,Atalanta,it  Serie A,21-293,2003.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2423,Kamaldeen Sulemana,GHA,"FW,MF",Southampton,eng  Premier League,23-024,2002.0,7.3,18,2.45,7,1,8,1,1,0,2,0.27,0,0,1,1,0,0
2424,Crysencio Summerville,NED,"FW,MF",West Ham,eng  Premier League,23-132,2001.0,8.7,35,4.01,21,3,5,0,5,1,1,0.11,1,0,0,0,0,0
